1.0,0.0,0.0,0.0,0.0,37.12,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,37.62,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,38.12,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,38.61,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,39.1,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,39.59,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,40.07,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,40.55,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,41.02,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,41.49,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,41.96,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,42.42,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,42.88,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,43.33,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,43.79,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,44.23,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,44.68,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,45.12,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,45.56,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,45.99,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,46.42,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,46.85,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,47.27,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,47.69,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,48.11,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,48.52,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,48.93,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,49.34,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,49.74,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,50.14,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,50.54,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,50.93,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,51.32,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,51.71,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,52.1,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,52.48,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,52.86,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,53.23,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,53.61,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,53.98,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,54.34,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,54.71,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,55.07,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,55.43,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,55.78,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,56.13,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,56.48,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,56.83,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,57.17,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,57.51,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,57.85,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,58.19,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,58.52,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,58.85,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,59.18,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,59.51,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,59.83,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,60.15,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,60.47,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,60.78,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,61.09,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,61.4,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,61.71,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,62.02,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,62.32,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,62.62,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,62.92,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,63.21,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,63.51,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,63.8,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,64.08,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,64.37,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,64.65,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,64.94,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,65.22,0.0,0.0,50.0
1.0,0.0,0.0,0.0,0.0,65.49,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,65.77,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,66.04,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,66.31,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,66.58,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,66.85,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,67.11,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,67.37,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,67.63,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,67.89,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,68.15,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,68.4,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,68.65,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,68.9,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,69.15,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,69.64,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,69.88,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,70.12,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,70.36,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,70.59,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,70.83,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,71.06,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,71.29,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,71.52,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,71.75,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,71.97,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,72.2,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,72.42,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,72.64,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,72.86,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,73.07,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,73.29,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,73.71,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,73.92,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,74.13,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,74.33,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,74.54,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,74.74,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,74.94,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,75.14,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,75.34,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,75.54,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,75.73,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,75.93,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,76.12,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,76.31,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,76.5,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,76.68,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,76.87,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,77.05,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,77.24,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,77.42,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,77.6,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,77.78,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,77.95,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,78.13,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,78.3,0.0,0.0,100.0
1.0,0.0,0.0,0.0,0.0,78.48,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,78.65,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,78.82,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,78.99,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,79.15,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,79.32,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,79.48,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,79.65,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,79.81,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,79.97,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,80.13,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,80.29,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,80.45,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,80.76,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,80.91,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,81.06,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,81.21,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,81.36,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,81.51,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,81.66,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,81.95,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,82.09,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,82.24,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,82.38,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,82.52,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,82.66,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,82.93,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,83.07,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,83.2,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,83.34,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,83.47,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,83.6,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,83.73,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,83.86,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,83.99,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,84.12,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,84.24,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,84.37,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,84.49,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,84.62,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,84.74,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,84.86,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,84.98,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,85.1,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,85.22,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,85.34,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,85.46,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,85.57,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,85.69,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,85.8,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,85.91,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.03,0.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.14,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.25,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.36,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.47,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.57,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.68,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.79,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,86.89,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.0,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.1,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.2,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.31,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.41,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.51,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.61,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.71,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.8,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,87.9,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.0,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.09,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.19,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.28,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.37,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.47,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.56,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.65,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.74,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.83,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,88.92,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.01,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.1,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.18,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.27,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.35,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.44,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.52,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.61,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.69,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.77,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.85,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,89.93,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.01,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.09,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.17,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.25,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.33,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.41,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.48,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.56,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.63,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.71,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.78,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.86,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,90.93,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.07,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.14,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.21,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.28,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.35,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.42,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.49,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.56,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.63,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.69,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.76,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.82,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.89,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,91.95,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.02,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.08,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.14,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.21,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.27,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.33,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.39,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.45,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.51,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.57,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.63,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.69,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.75,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.81,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.86,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.92,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,92.98,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.03,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.09,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.14,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.2,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.25,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.31,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.36,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.41,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.47,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.52,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.57,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.62,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.67,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.72,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.77,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.82,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.87,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.92,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,93.97,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.02,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.06,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.11,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.16,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.2,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.25,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.3,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.34,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.39,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.43,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.48,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.52,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.56,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.61,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.65,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.69,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.73,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.78,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.82,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.86,1.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.9,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.94,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,94.98,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.02,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.06,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.1,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.14,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.18,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.22,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.25,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.29,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.33,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.37,2.0,0.0,200.0
1.0,0.0,0.0,0.0,0.0,95.4,2.0,0.0,200.0
